probability,decision,risk_level
0.42076435875005047,REJECT,High
0.7613228061591405,REJECT,High
0.3088896412906549,REVIEW,Medium
0.42636133346641836,REJECT,High
0.1662047006001339,APPROVE,Low
0.4421196896329667,REJECT,High
0.7366126585479654,REJECT,High
0.5772894324607261,REJECT,High
0.5364811149152586,REJECT,High
0.27708842239198633,REVIEW,Medium
0.6683703842857901,REJECT,High
0.44264713496846625,REJECT,High
0.6543000275142441,REJECT,High
0.8037841097320294,REJECT,High
0.41373205148237346,REJECT,High
0.4727994193224331,REJECT,High
0.4696759167289567,REJECT,High
0.1368667230299494,APPROVE,Low
0.20278102713597163,REVIEW,Medium
0.4067680813065863,REJECT,High
0.48089392703070466,REJECT,High
0.278014540141305,REVIEW,Medium
0.5048318406319904,REJECT,High
0.6447870275000526,REJECT,High
0.16703544975331536,APPROVE,Low
0.7970673198780053,REJECT,High
0.44145542373980934,REJECT,High
0.23923516253286373,REVIEW,Medium
0.11269395497412249,APPROVE,Low
0.41907029178222943,REJECT,High
0.6988815851391487,REJECT,High
0.6846424612663672,REJECT,High
0.35343037178023745,REVIEW,Medium
0.3598539820798762,REVIEW,Medium
0.5537300172697551,REJECT,High
0.6487429186912191,REJECT,High
0.7253180553556466,REJECT,High
0.35968513180791073,REVIEW,Medium
0.4320510591384118,REJECT,High
0.46274813829041905,REJECT,High
0.5277822192058683,REJECT,High
0.7745434500993128,REJECT,High
0.7327704291732966,REJECT,High
0.5123231341258181,REJECT,High
0.3868301696132099,REVIEW,Medium
0.10456103703789753,APPROVE,Low
0.40528434329217444,REJECT,High
0.3762518393913775,REVIEW,Medium
0.2890828814828555,REVIEW,Medium
0.2829877832960708,REVIEW,Medium
0.7631426806097233,REJECT,High
0.8284208099822243,REJECT,High
0.6548847127370915,REJECT,High
0.37041290218764206,REVIEW,Medium
0.3353777746351696,REVIEW,Medium
0.144367590944433,APPROVE,Low
0.44467666907608794,REJECT,High
0.13646439498112878,APPROVE,Low
0.4764884995507558,REJECT,High
0.7402379258869362,REJECT,High
0.5880285742822268,REJECT,High
0.38156077863889876,REVIEW,Medium
0.34678251996490056,REVIEW,Medium
0.18225294732753708,APPROVE,Low
0.5291387605988043,REJECT,High
0.34233426911491366,REVIEW,Medium
0.3891950326880796,REVIEW,Medium
0.5878461416374078,REJECT,High
0.5238310473865894,REJECT,High
0.38108242728539327,REVIEW,Medium
0.7262507030117697,REJECT,High
0.3946342197502744,REVIEW,Medium
0.6913199235625643,REJECT,High
0.19272783630820955,APPROVE,Low
0.8816438456370332,REJECT,High
0.6359855910509014,REJECT,High
0.6855386992852989,REJECT,High
0.180955585037089,APPROVE,Low
0.40184718056660185,REJECT,High
0.31438707587421777,REVIEW,Medium
0.4994819226289542,REJECT,High
0.39140577083139877,REVIEW,Medium
0.14301522369298747,APPROVE,Low
0.20370792835124818,REVIEW,Medium
0.8166643051194483,REJECT,High
0.6412966723308382,REJECT,High
0.4260140003501993,REJECT,High
0.332983394432375,REVIEW,Medium
0.3896319793041992,REVIEW,Medium
0.2973730934948378,REVIEW,Medium
0.47615659153147033,REJECT,High
0.4745575655963058,REJECT,High
0.6254741721780706,REJECT,High
0.3217899044401248,REVIEW,Medium
0.37068712080036553,REVIEW,Medium
0.3098517341738431,REVIEW,Medium
0.11361531552116236,APPROVE,Low
0.3178148252807364,REVIEW,Medium
0.2643064767738545,REVIEW,Medium
0.3062485346947636,REVIEW,Medium
0.45909230464268747,REJECT,High
0.36090068798680586,REVIEW,Medium
0.5556244380847316,REJECT,High
0.40956633177880236,REJECT,High
0.1539194563993854,APPROVE,Low
0.14752835790935828,APPROVE,Low
0.2940973306718796,REVIEW,Medium
0.547190197559189,REJECT,High
0.7881991680579314,REJECT,High
0.47602519966467677,REJECT,High
0.510268390873228,REJECT,High
0.41247582771531804,REJECT,High
0.34485213227735856,REVIEW,Medium
0.1930983475647194,APPROVE,Low
0.30233123620257035,REVIEW,Medium
0.27223211697870353,REVIEW,Medium
0.22081999341045533,REVIEW,Medium
0.16575814121374505,APPROVE,Low
0.28306498702242133,REVIEW,Medium
0.45951080060642185,REJECT,High
0.5272361630433661,REJECT,High
0.24921590371210686,REVIEW,Medium
0.26144489087222483,REVIEW,Medium
0.17501893763261053,APPROVE,Low
0.44106666688952634,REJECT,High
0.6389823921710981,REJECT,High
0.4420966559520131,REJECT,High
0.15390697727125816,APPROVE,Low
0.3621622878915645,REVIEW,Medium
0.6299103133957148,REJECT,High
0.44193155712074667,REJECT,High
0.4166124407234208,REJECT,High
0.37000039426022324,REVIEW,Medium
0.5696115009867435,REJECT,High
0.7658178775244459,REJECT,High
0.3031981195857106,REVIEW,Medium
0.01823014370584661,APPROVE,Low
0.3990541866697127,REVIEW,Medium
0.45135420756964045,REJECT,High
0.41918978376624544,REJECT,High
0.4567563522534642,REJECT,High
0.3965134013522633,REVIEW,Medium
0.2193296973120721,REVIEW,Medium
0.1904607370766989,APPROVE,Low
0.1396598919701194,APPROVE,Low
0.17997105174255965,APPROVE,Low
0.44257587526055614,REJECT,High
0.31516733520640255,REVIEW,Medium
0.5277238670582138,REJECT,High
0.6183655834260956,REJECT,High
0.40089791383843926,REJECT,High
0.4944818803756383,REJECT,High
0.40730416433593586,REJECT,High
0.5114555789673475,REJECT,High
0.41826791300825583,REJECT,High
0.7970377579054518,REJECT,High
0.49443726104926805,REJECT,High
0.25813985359548225,REVIEW,Medium
0.22061795003646717,REVIEW,Medium
0.6180314316608371,REJECT,High
0.4904641184582054,REJECT,High
0.5506908337398074,REJECT,High
0.10518127620446369,APPROVE,Low
0.7971780445872148,REJECT,High
0.32160335395774364,REVIEW,Medium
0.3605414632770432,REVIEW,Medium
0.34671486601626245,REVIEW,Medium
0.47487217362856476,REJECT,High
0.16253089397939866,APPROVE,Low
0.3292479827927002,REVIEW,Medium
0.17072466471772654,APPROVE,Low
0.2203965355914343,REVIEW,Medium
0.5470413961152749,REJECT,High
0.46809466971206715,REJECT,High
0.6900052384333619,REJECT,High
0.2972345165193493,REVIEW,Medium
0.14893942307518418,APPROVE,Low
0.3124207031054269,REVIEW,Medium
0.2696523505061993,REVIEW,Medium
0.4429262226168186,REJECT,High
0.4719978111829327,REJECT,High
0.5115504536125438,REJECT,High
0.17458883812647832,APPROVE,Low
0.43350626438811013,REJECT,High
0.4672370539742264,REJECT,High
0.3382326970022489,REVIEW,Medium
0.6964934441679668,REJECT,High
0.5163096177226228,REJECT,High
0.6052674520441353,REJECT,High
0.6723339128816349,REJECT,High
0.3884283100633718,REVIEW,Medium
0.8866529827386082,REJECT,High
0.4983696293170254,REJECT,High
0.4665991371698047,REJECT,High
0.8209670510630596,REJECT,High
0.4457816663093654,REJECT,High
0.514480054756195,REJECT,High
0.42067035959971666,REJECT,High
0.3173748919650997,REVIEW,Medium
0.4272352835437132,REJECT,High
0.5567504720869052,REJECT,High
0.4090689370191116,REJECT,High
0.2525584432351748,REVIEW,Medium
0.5693046498169613,REJECT,High
0.7091882862734505,REJECT,High
0.48069087065383126,REJECT,High
0.7342111795441081,REJECT,High
0.49008035383310933,REJECT,High
0.31417432787461713,REVIEW,Medium
0.14245707310050595,APPROVE,Low
0.49784175837347605,REJECT,High
0.8017513790615408,REJECT,High
0.29349584119094657,REVIEW,Medium
0.3301224647372585,REVIEW,Medium
0.4066735359740889,REJECT,High
0.4085341293013178,REJECT,High
0.37899438403992786,REVIEW,Medium
0.4432419779520024,REJECT,High
0.29530988753590337,REVIEW,Medium
0.23819626121784507,REVIEW,Medium
0.36851499703908214,REVIEW,Medium
0.8518419581851882,REJECT,High
0.24891457044536036,REVIEW,Medium
0.03937750723803434,APPROVE,Low
0.4840778719095184,REJECT,High
0.4438641902628061,REJECT,High
0.2658260243353221,REVIEW,Medium
0.2753336699056175,REVIEW,Medium
0.2878701456144571,REVIEW,Medium
0.5137966271367832,REJECT,High
0.4453247754745363,REJECT,High
0.26732316499390163,REVIEW,Medium
0.5144535157351298,REJECT,High
0.4178677602412292,REJECT,High
0.34295693347243206,REVIEW,Medium
0.6135295670923802,REJECT,High
0.4317244699421078,REJECT,High
0.5069671578198842,REJECT,High
0.4239475375237984,REJECT,High
0.32358976963983244,REVIEW,Medium
0.4165080648826751,REJECT,High
0.41978781209818306,REJECT,High
0.16597573549403344,APPROVE,Low
0.5021463744587451,REJECT,High
0.25800525310505673,REVIEW,Medium
0.17034228718292835,APPROVE,Low
0.09364653954266317,APPROVE,Low
0.3927123519193263,REVIEW,Medium
0.4521164196291845,REJECT,High
0.24458168097614147,REVIEW,Medium
0.16533960220736674,APPROVE,Low
0.5340752061613644,REJECT,High
0.7926379113574525,REJECT,High
0.3168748982048707,REVIEW,Medium
0.49338143056025097,REJECT,High
0.2434133376734589,REVIEW,Medium
0.4668643150738434,REJECT,High
0.41116579707142725,REJECT,High
0.2834646009646614,REVIEW,Medium
0.25921926710496207,REVIEW,Medium
0.3846679567614541,REVIEW,Medium
0.3618506119672874,REVIEW,Medium
0.7251514087558615,REJECT,High
0.46100230922499935,REJECT,High
0.29950868720231916,REVIEW,Medium
0.5177767199032933,REJECT,High
0.47162083313105885,REJECT,High
0.2247620955073662,REVIEW,Medium
0.35734630755295166,REVIEW,Medium
0.3432993268219,REVIEW,Medium
0.3937283102057659,REVIEW,Medium
0.19690964246024784,APPROVE,Low
0.38088761084348444,REVIEW,Medium
0.2962514878742333,REVIEW,Medium
0.4107716059288024,REJECT,High
0.44488276835292423,REJECT,High
0.4462640665788291,REJECT,High
0.35402458822809485,REVIEW,Medium
0.164226954969776,APPROVE,Low
0.27151461765906415,REVIEW,Medium
0.3169762326167915,REVIEW,Medium
0.3771616435808558,REVIEW,Medium
0.3902249711174495,REVIEW,Medium
0.47672878625979065,REJECT,High
0.4148903839765731,REJECT,High
0.6632872076046921,REJECT,High
0.3207613996219764,REVIEW,Medium
0.40754478865091825,REJECT,High
0.40628025363190684,REJECT,High
0.55002739211975,REJECT,High
0.25822854820809843,REVIEW,Medium
0.6118338554505295,REJECT,High
0.8422276056797121,REJECT,High
0.2841441415294733,REVIEW,Medium
0.46216460321297,REJECT,High
0.4531802981799938,REJECT,High
0.6549056684052661,REJECT,High
0.48746430437502475,REJECT,High
0.4758661366382238,REJECT,High
0.4692940881790653,REJECT,High
0.7361014219631672,REJECT,High
0.18820894911680527,APPROVE,Low
0.28840318918731433,REVIEW,Medium
0.25242392489303145,REVIEW,Medium
0.4415449269787667,REJECT,High
0.41356608158094443,REJECT,High
0.502483328018013,REJECT,High
0.48519723903988193,REJECT,High
0.32741357478595556,REVIEW,Medium
0.42667739629142937,REJECT,High
0.6209779134828654,REJECT,High
0.6458411760453864,REJECT,High
0.549587972324681,REJECT,High
0.5180963207091909,REJECT,High
0.4848788126300532,REJECT,High
0.3156550242686198,REVIEW,Medium
0.48656415998046043,REJECT,High
0.06338218064024198,APPROVE,Low
0.27868959745186894,REVIEW,Medium
0.46537689796006665,REJECT,High
0.41183416428857755,REJECT,High
0.6598315687860152,REJECT,High
0.1947463979924941,APPROVE,Low
0.34234097049135465,REVIEW,Medium
0.3018457491064513,REVIEW,Medium
0.1616156148306807,APPROVE,Low
0.43682166236191655,REJECT,High
0.8819990110006879,REJECT,High
0.15868108170009063,APPROVE,Low
0.13120117749412574,APPROVE,Low
0.34576889777014697,REVIEW,Medium
0.27323316614711285,REVIEW,Medium
0.844169569581409,REJECT,High
0.5055061343564872,REJECT,High
0.08831437059659991,APPROVE,Low
0.3953207402908192,REVIEW,Medium
0.3344665537135617,REVIEW,Medium
0.46381793504384494,REJECT,High
0.4659089022584671,REJECT,High
0.46346547445883113,REJECT,High
0.3660850954477618,REVIEW,Medium
0.5352469228771357,REJECT,High
0.4067465270691359,REJECT,High
0.282031381926827,REVIEW,Medium
0.14540297146040368,APPROVE,Low
0.3994450369864764,REVIEW,Medium
0.14203787898129297,APPROVE,Low
0.22489957108442832,REVIEW,Medium
0.7871036527762051,REJECT,High
0.6110963209163025,REJECT,High
0.3835751705071406,REVIEW,Medium
0.4635619667177069,REJECT,High
0.6411684819114427,REJECT,High
0.49013878693792995,REJECT,High
0.2211215993699745,REVIEW,Medium
0.6713053958479592,REJECT,High
0.26975114311969883,REVIEW,Medium
0.12414866041801711,APPROVE,Low
0.41583215600965084,REJECT,High
0.20596008744057287,REVIEW,Medium
0.8190714859653443,REJECT,High
0.32638208453913103,REVIEW,Medium
0.3497943045082323,REVIEW,Medium
0.6533420422593985,REJECT,High
0.41809675924501827,REJECT,High
0.3873236232614777,REVIEW,Medium
0.45283513346204457,REJECT,High
0.4798891021585268,REJECT,High
0.47336961741644296,REJECT,High
0.6437775191003547,REJECT,High
0.5009812783213433,REJECT,High
0.5159779230479041,REJECT,High
0.47065096310310467,REJECT,High
0.42130125351094777,REJECT,High
0.3177678007843559,REVIEW,Medium
0.5138051061303694,REJECT,High
0.23149863033744567,REVIEW,Medium
0.18716759421244544,APPROVE,Low
0.41871216556290514,REJECT,High
0.32015435986855517,REVIEW,Medium
0.06717544698876227,APPROVE,Low
0.4636252848739983,REJECT,High
0.2370634139480894,REVIEW,Medium
0.29002982681546474,REVIEW,Medium
0.2312597909938176,REVIEW,Medium
0.4737338167325036,REJECT,High
0.4409135432597323,REJECT,High
0.2515488516801199,REVIEW,Medium
0.43100569823542856,REJECT,High
0.5992117061153027,REJECT,High
0.3930720938159615,REVIEW,Medium
0.42643958449614694,REJECT,High
0.18731097776237488,APPROVE,Low
0.39114968354075047,REVIEW,Medium
0.7709751485255452,REJECT,High
0.5780986136197368,REJECT,High
0.2393550319424811,REVIEW,Medium
0.499144247772462,REJECT,High
0.16571018931318957,APPROVE,Low
0.5267049733463147,REJECT,High
0.382330328185978,REVIEW,Medium
0.268486781230171,REVIEW,Medium
0.3701909602222412,REVIEW,Medium
0.45851974746759516,REJECT,High
0.30814707234465444,REVIEW,Medium
0.20479939346169065,REVIEW,Medium
0.4320644717768838,REJECT,High
0.2596615573185661,REVIEW,Medium
0.14030965863570571,APPROVE,Low
0.4354376553118803,REJECT,High
0.6764174779981942,REJECT,High
0.33760559130788725,REVIEW,Medium
0.4034736151575115,REJECT,High
0.38344918194011257,REVIEW,Medium
0.15022855582778566,APPROVE,Low
0.25305841664510115,REVIEW,Medium
0.13479761723043204,APPROVE,Low
0.3567058961681148,REVIEW,Medium
0.4357772396234229,REJECT,High
0.43129227994271613,REJECT,High
0.3152230704548563,REVIEW,Medium
0.769154779634385,REJECT,High
0.19752454099882608,APPROVE,Low
0.74278188906483,REJECT,High
0.13863190311897208,APPROVE,Low
0.4214979925073223,REJECT,High
0.14321924080772633,APPROVE,Low
0.766143606433062,REJECT,High
0.14576059925586682,APPROVE,Low
0.34165479072401633,REVIEW,Medium
0.16423278491157728,APPROVE,Low
0.48420492619648303,REJECT,High
0.3059194491093325,REVIEW,Medium
0.7395241263115054,REJECT,High
0.3922280206922015,REVIEW,Medium
0.12820512303685672,APPROVE,Low
0.2837335277158765,REVIEW,Medium
0.4736935270882323,REJECT,High
0.8071058070910526,REJECT,High
0.2631071503897695,REVIEW,Medium
0.24080386085763628,REVIEW,Medium
0.3037775348570101,REVIEW,Medium
0.08026495605898487,APPROVE,Low
0.5341153875365545,REJECT,High
0.41261051259189174,REJECT,High
0.31386259240343434,REVIEW,Medium
0.6786209442755803,REJECT,High
0.39860141959121076,REVIEW,Medium
0.4516077995339929,REJECT,High
0.495782176368375,REJECT,High
0.4745491565777631,REJECT,High
0.3175533632590996,REVIEW,Medium
0.4503553394099919,REJECT,High
0.9035629085940085,REJECT,High
0.25679340389432376,REVIEW,Medium
0.16753455901458328,APPROVE,Low
0.08717938544884302,APPROVE,Low
0.3041943013729474,REVIEW,Medium
0.4786906449863478,REJECT,High
0.514581224962106,REJECT,High
0.3137351721649009,REVIEW,Medium
0.8485826883909576,REJECT,High
0.7694740743600692,REJECT,High
0.15611329402470642,APPROVE,Low
0.12264025839836955,APPROVE,Low
0.44796707825132476,REJECT,High
0.36937986491678054,REVIEW,Medium
0.5404056320283119,REJECT,High
0.37640019783389705,REVIEW,Medium
0.13636921129306018,APPROVE,Low
0.48468455461296855,REJECT,High
0.5488538359293937,REJECT,High
0.4234341367925328,REJECT,High
0.23862086859807882,REVIEW,Medium
0.4318305165565848,REJECT,High
0.476659548025165,REJECT,High
0.17608272145215095,APPROVE,Low
0.19088199132490674,APPROVE,Low
0.20495484030066707,REVIEW,Medium
0.46079290800684075,REJECT,High
0.8312855945229773,REJECT,High
0.3098581693459958,REVIEW,Medium
0.11591387166408688,APPROVE,Low
0.732593649472311,REJECT,High
0.14070699667087844,APPROVE,Low
0.42156103612645024,REJECT,High
0.4865899552755441,REJECT,High
0.14916837506701422,APPROVE,Low
0.40126116150365776,REJECT,High
0.14516485953076122,APPROVE,Low
0.3790045043151714,REVIEW,Medium
0.13725556759849208,APPROVE,Low
0.5107568201123701,REJECT,High
0.2595983876497308,REVIEW,Medium
0.5233594312778884,REJECT,High
0.5841686828168771,REJECT,High
0.663954303207785,REJECT,High
0.2599222875660499,REVIEW,Medium
0.5030930397952438,REJECT,High
0.5015577667398882,REJECT,High
0.4311362638580405,REJECT,High
0.5765228799886243,REJECT,High
0.697727883308052,REJECT,High
0.5017163910477334,REJECT,High
0.6256479541833596,REJECT,High
0.4482953983825586,REJECT,High
0.4210583542129089,REJECT,High
0.29857166078263536,REVIEW,Medium
0.16258104092844816,APPROVE,Low
0.4125359548202728,REJECT,High
0.43587111910320536,REJECT,High
0.35428859889215264,REVIEW,Medium
0.2999869970826634,REVIEW,Medium
0.49832651489842633,REJECT,High
0.6522148721995173,REJECT,High
0.8284896339672343,REJECT,High
0.35035993164480445,REVIEW,Medium
0.15387119880432693,APPROVE,Low
0.43597902352076434,REJECT,High
0.48851121757002797,REJECT,High
0.4867428053813446,REJECT,High
0.402079409055011,REJECT,High
0.08941264928709582,APPROVE,Low
0.7225928966143633,REJECT,High
0.4428436548820682,REJECT,High
0.42101539153006723,REJECT,High
0.186157999664432,APPROVE,Low
0.5170315167384466,REJECT,High
0.771465404023505,REJECT,High
0.2569106963670504,REVIEW,Medium
0.5059072195995991,REJECT,High
0.4821321681948906,REJECT,High
0.34503188704647975,REVIEW,Medium
0.25885233232288035,REVIEW,Medium
0.45390994755452263,REJECT,High
0.7881621773988952,REJECT,High
0.4370566519937311,REJECT,High
0.4932886515115884,REJECT,High
0.4043412275673021,REJECT,High
0.5335761319603779,REJECT,High
0.3672262262935042,REVIEW,Medium
0.3840101936249589,REVIEW,Medium
0.14419002622746832,APPROVE,Low
0.4274801469794676,REJECT,High
0.12831430902641391,APPROVE,Low
0.5355627751139913,REJECT,High
0.272353414879617,REVIEW,Medium
0.7002725243875427,REJECT,High
0.49560226123167006,REJECT,High
0.29617977960871067,REVIEW,Medium
0.4305003080540355,REJECT,High
0.7318552885306929,REJECT,High
0.3948147404015068,REVIEW,Medium
0.3800047020769634,REVIEW,Medium
0.40217876741034164,REJECT,High
0.5138623022763771,REJECT,High
0.1394077124460424,APPROVE,Low
0.11292504563878815,APPROVE,Low
0.6438400899088474,REJECT,High
0.7168035944288348,REJECT,High
0.3979826603726268,REVIEW,Medium
0.4045114350654093,REJECT,High
0.5238828203647986,REJECT,High
0.7774641617801047,REJECT,High
0.5285832266298295,REJECT,High
0.4808502104294184,REJECT,High
0.7196519009811093,REJECT,High
0.746290587245416,REJECT,High
0.4907698980272039,REJECT,High
0.2946290518542913,REVIEW,Medium
0.4433709661156419,REJECT,High
0.5357985031704758,REJECT,High
0.29906502826705844,REVIEW,Medium
0.40035441943114114,REJECT,High
0.3298817104565527,REVIEW,Medium
0.3319294646282054,REVIEW,Medium
0.865373640502915,REJECT,High
0.33923135751203665,REVIEW,Medium
0.4304890100321927,REJECT,High
0.4074746361243531,REJECT,High
0.3390515218411259,REVIEW,Medium
0.41395026413313096,REJECT,High
0.4454172777350553,REJECT,High
0.16594361930730628,APPROVE,Low
0.28499339174428395,REVIEW,Medium
0.3083179090407456,REVIEW,Medium
0.394424437077028,REVIEW,Medium
0.8959695484194917,REJECT,High
0.29637046216008894,REVIEW,Medium
0.6368473427498587,REJECT,High
0.11442719866043044,APPROVE,Low
0.2985387225092134,REVIEW,Medium
0.2540199378383419,REVIEW,Medium
0.7767949204747107,REJECT,High
